order_id,order_date,order_month,order_total,is_discounted,category,customer_id,acquisition_channel,country,signup_date,cohort_month,months_since_signup,is_first_order
9630,2024-09-21,2024-09,72.36,0,Apparel,5256,Organic,US,2024-06-03,2024-06,3,0
9631,2024-10-05,2024-10,140.92,0,Outdoor,5256,Organic,US,2024-06-03,2024-06,4,0
9632,2024-01-27,2024-01,37.06,0,Beauty,5257,Referral,US,2024-01-27,2024-01,0,1
9633,2024-05-09,2024-05,367.05,0,Beauty,5258,Organic,AU,2024-05-09,2024-05,0,1
9634,2024-05-18,2024-05,633.76,0,Apparel,5258,Organic,AU,2024-05-09,2024-05,0,0
9635,2024-05-21,2024-05,68.0,1,Beauty,5258,Organic,AU,2024-05-09,2024-05,0,0
9636,2024-06-17,2024-06,122.93,0,Apparel,5258,Organic,AU,2024-05-09,2024-05,1,0
9637,2024-10-28,2024-10,287.26,0,Beauty,5259,Referral,AU,2024-10-28,2024-10,0,1
9638,2025-10-31,2025-10,120.19,0,Beauty,5259,Referral,AU,2024-10-28,2024-10,12,0
9639,2024-04-18,2024-04,113.45,0,Apparel,5260,Paid Social,CA,2024-04-18,2024-04,0,1
9640,2025-03-23,2025-03,54.79,0,Electronics,5261,Paid Search,US,2025-03-23,2025-03,0,1
9641,2024-02-07,2024-02,28.82,0,Home,5262,Organic,CA,2024-02-07,2024-02,0,1
9642,2024-02-15,2024-02,99.54,0,Beauty,5262,Organic,CA,2024-02-07,2024-02,0,0
9643,2024-09-21,2024-09,96.6,1,Electronics,5263,Discount,CA,2024-09-21,2024-09,0,1
9644,2024-08-11,2024-08,170.8,1,Apparel,5264,Discount,CA,2024-08-11,2024-08,0,1
9645,2024-08-18,2024-08,51.41,1,Home,5264,Discount,CA,2024-08-11,2024-08,0,0
9646,2025-01-09,2025-01,90.27,0,Home,5265,Paid Social,US,2025-01-09,2025-01,0,1
9647,2025-02-09,2025-02,106.74,1,Apparel,5265,Paid Social,US,2025-01-09,2025-01,1,0
9648,2025-03-28,2025-03,67.23,0,Home,5265,Paid Social,US,2025-01-09,2025-01,2,0
9649,2025-02-03,2025-02,20.67,1,Beauty,5266,Discount,UK,2025-02-03,2025-02,0,1
9650,2025-04-10,2025-04,116.25,0,Electronics,5266,Discount,UK,2025-02-03,2025-02,2,0
9651,2025-04-18,2025-04,233.15,1,Beauty,5266,Discount,UK,2025-02-03,2025-02,2,0
9652,2024-09-01,2024-09,121.68,1,Outdoor,5267,Discount,AU,2024-09-01,2024-09,0,1
9653,2024-10-10,2024-10,144.85,1,Home,5268,Organic,US,2024-10-10,2024-10,0,1
9654,2024-11-10,2024-11,604.16,0,Beauty,5269,Referral,AU,2024-11-10,2024-11,0,1
9655,2024-08-22,2024-08,130.66,0,Apparel,5270,Paid Search,AU,2024-08-22,2024-08,0,1
9656,2024-10-31,2024-10,220.46,0,Apparel,5270,Paid Search,AU,2024-08-22,2024-08,2,0
9657,2024-03-24,2024-03,270.88,1,Home,5271,Paid Search,UK,2024-03-24,2024-03,0,1
9658,2024-07-11,2024-07,178.44,0,Home,5272,Organic,US,2024-07-11,2024-07,0,1
9659,2024-07-19,2024-07,50.87,0,Home,5272,Organic,US,2024-07-11,2024-07,0,0
9660,2024-04-18,2024-04,140.94,1,Beauty,5273,Discount,US,2024-04-18,2024-04,0,1
9661,2024-07-27,2024-07,141.46,0,Beauty,5274,Referral,US,2024-07-27,2024-07,0,1
9662,2024-07-30,2024-07,236.77,0,Electronics,5274,Referral,US,2024-07-27,2024-07,0,0
9663,2024-10-03,2024-10,133.7,0,Electronics,5275,Organic,US,2024-10-03,2024-10,0,1
9664,2024-11-12,2024-11,339.93,0,Outdoor,5275,Organic,US,2024-10-03,2024-10,1,0
9665,2024-12-31,2024-12,153.77,1,Outdoor,5275,Organic,US,2024-10-03,2024-10,2,0
9666,2024-04-04,2024-04,210.55,1,Apparel,5276,Paid Search,US,2024-04-04,2024-04,0,1
9667,2024-07-30,2024-07,118.12,0,Home,5276,Paid Search,US,2024-04-04,2024-04,3,0
9668,2024-04-22,2024-04,93.67,0,Electronics,5277,Paid Search,AU,2024-04-22,2024-04,0,1
9669,2024-07-13,2024-07,88.67,0,Home,5277,Paid Search,AU,2024-04-22,2024-04,3,0
9670,2025-01-05,2025-01,304.22,0,Outdoor,5278,Referral,US,2025-01-05,2025-01,0,1
9671,2024-06-18,2024-06,23.21,1,Beauty,5279,Discount,UK,2024-06-18,2024-06,0,1
9672,2024-03-30,2024-03,89.34,0,Electronics,5280,Paid Search,US,2024-03-30,2024-03,0,1
9673,2024-07-14,2024-07,211.82,0,Apparel,5280,Paid Search,US,2024-03-30,2024-03,4,0
9674,2024-11-16,2024-11,90.59,0,Outdoor,5281,Paid Search,AU,2024-11-16,2024-11,0,1
9675,2024-11-18,2024-11,247.76,0,Outdoor,5282,Paid Social,US,2024-11-18,2024-11,0,1
9676,2025-01-06,2025-01,144.44,0,Apparel,5282,Paid Social,US,2024-11-18,2024-11,2,0
9677,2025-01-25,2025-01,107.15,0,Outdoor,5282,Paid Social,US,2024-11-18,2024-11,2,0
9678,2025-01-06,2025-01,32.5,0,Apparel,5283,Paid Search,CA,2025-01-06,2025-01,0,1
9679,2025-01-19,2025-01,145.68,0,Outdoor,5283,Paid Search,CA,2025-01-06,2025-01,0,0
9680,2025-02-25,2025-02,93.3,1,Home,5283,Paid Search,CA,2025-01-06,2025-01,1,0
9681,2024-12-07,2024-12,53.82,0,Home,5284,Paid Search,AU,2024-12-07,2024-12,0,1
9682,2025-03-22,2025-03,89.92,0,Outdoor,5285,Organic,US,2025-03-22,2025-03,0,1
9683,2025-07-24,2025-07,409.78,0,Beauty,5285,Organic,US,2025-03-22,2025-03,4,0
9684,2024-09-15,2024-09,102.26,1,Beauty,5286,Organic,US,2024-09-15,2024-09,0,1
9685,2024-05-09,2024-05,279.05,0,Outdoor,5287,Paid Search,US,2024-05-09,2024-05,0,1
9686,2024-05-12,2024-05,62.78,0,Apparel,5287,Paid Search,US,2024-05-09,2024-05,0,0
9687,2024-07-18,2024-07,218.59,0,Home,5287,Paid Search,US,2024-05-09,2024-05,2,0
9688,2025-01-23,2025-01,109.63,1,Electronics,5288,Discount,US,2025-01-23,2025-01,0,1
9689,2024-04-29,2024-04,100.61,0,Beauty,5289,Paid Search,UK,2024-04-29,2024-04,0,1
9690,2024-05-25,2024-05,232.18,0,Apparel,5289,Paid Search,UK,2024-04-29,2024-04,1,0
9691,2024-06-16,2024-06,44.09,0,Beauty,5289,Paid Search,UK,2024-04-29,2024-04,2,0
9692,2024-07-19,2024-07,55.89,0,Outdoor,5289,Paid Search,UK,2024-04-29,2024-04,3,0
9693,2024-05-10,2024-05,394.11,0,Beauty,5290,Organic,CA,2024-05-10,2024-05,0,1
9694,2025-01-07,2025-01,48.95,1,Home,5291,Referral,CA,2025-01-07,2025-01,0,1
9695,2025-04-19,2025-04,76.06,0,Beauty,5291,Referral,CA,2025-01-07,2025-01,3,0
9696,2025-11-02,2025-11,88.43,1,Apparel,5291,Referral,CA,2025-01-07,2025-01,10,0
9697,2025-01-31,2025-01,60.61,1,Electronics,5292,Discount,US,2025-01-31,2025-01,0,1
9698,2024-06-01,2024-06,112.26,0,Beauty,5293,Paid Search,US,2024-06-01,2024-06,0,1
9699,2024-10-03,2024-10,35.44,0,Home,5293,Paid Search,US,2024-06-01,2024-06,4,0
9700,2024-11-24,2024-11,562.93,0,Apparel,5294,Organic,US,2024-11-24,2024-11,0,1
9701,2025-02-02,2025-02,72.62,0,Apparel,5294,Organic,US,2024-11-24,2024-11,3,0
9702,2025-02-19,2025-02,124.49,0,Outdoor,5295,Paid Social,CA,2025-02-19,2025-02,0,1
9703,2025-05-25,2025-05,169.7,0,Outdoor,5295,Paid Social,CA,2025-02-19,2025-02,3,0
9704,2024-12-25,2024-12,144.04,0,Electronics,5296,Paid Search,UK,2024-12-25,2024-12,0,1
9705,2024-01-03,2024-01,171.47,0,Beauty,5297,Paid Social,AU,2024-01-03,2024-01,0,1
9706,2024-01-06,2024-01,78.22,0,Apparel,5297,Paid Social,AU,2024-01-03,2024-01,0,0
9707,2024-10-26,2024-10,146.42,0,Home,5298,Organic,UK,2024-10-26,2024-10,0,1
9708,2024-11-21,2024-11,28.19,0,Electronics,5298,Organic,UK,2024-10-26,2024-10,1,0
9709,2024-12-13,2024-12,66.04,0,Apparel,5298,Organic,UK,2024-10-26,2024-10,2,0
9710,2024-03-17,2024-03,101.65,0,Beauty,5299,Organic,CA,2024-03-17,2024-03,0,1
9711,2025-01-15,2025-01,206.3,0,Electronics,5300,Paid Search,US,2025-01-15,2025-01,0,1
9712,2024-01-31,2024-01,43.78,0,Beauty,5301,Paid Social,US,2024-01-31,2024-01,0,1
9713,2024-05-17,2024-05,56.57,0,Electronics,5301,Paid Social,US,2024-01-31,2024-01,4,0
9714,2025-03-22,2025-03,83.12,0,Home,5302,Paid Search,CA,2025-03-22,2025-03,0,1
9715,2024-03-20,2024-03,178.74,0,Beauty,5303,Organic,CA,2024-03-20,2024-03,0,1
9716,2024-05-12,2024-05,48.85,0,Electronics,5303,Organic,CA,2024-03-20,2024-03,2,0
9717,2024-10-17,2024-10,215.51,0,Electronics,5303,Organic,CA,2024-03-20,2024-03,7,0
9718,2024-07-08,2024-07,441.83,1,Apparel,5304,Paid Search,US,2024-07-08,2024-07,0,1
9719,2024-09-05,2024-09,352.47,0,Beauty,5304,Paid Search,US,2024-07-08,2024-07,2,0
9720,2024-10-10,2024-10,190.28,0,Home,5304,Paid Search,US,2024-07-08,2024-07,3,0
9721,2024-10-26,2024-10,342.25,0,Electronics,5304,Paid Search,US,2024-07-08,2024-07,3,0
9722,2025-01-09,2025-01,40.5,0,Apparel,5304,Paid Search,US,2024-07-08,2024-07,6,0
9723,2024-04-15,2024-04,134.23,0,Apparel,5305,Referral,UK,2024-04-15,2024-04,0,1
9724,2025-01-01,2025-01,27.87,0,Electronics,5306,Organic,US,2025-01-01,2025-01,0,1
9725,2024-06-26,2024-06,147.26,0,Apparel,5307,Paid Social,US,2024-06-26,2024-06,0,1
9726,2024-12-01,2024-12,121.15,0,Beauty,5308,Paid Social,US,2024-12-01,2024-12,0,1
9727,2024-01-31,2024-01,41.2,0,Apparel,5309,Paid Search,CA,2024-01-31,2024-01,0,1
9728,2024-07-22,2024-07,121.05,1,Beauty,5310,Discount,US,2024-07-22,2024-07,0,1
9729,2025-02-13,2025-02,72.02,1,Outdoor,5311,Discount,AU,2025-02-13,2025-02,0,1
9730,2025-02-21,2025-02,20.15,0,Outdoor,5312,Paid Search,US,2025-02-21,2025-02,0,1
9731,2025-03-06,2025-03,110.49,0,Apparel,5312,Paid Search,US,2025-02-21,2025-02,1,0
9732,2024-04-03,2024-04,427.14,0,Home,5313,Organic,US,2024-04-03,2024-04,0,1
9733,2024-08-19,2024-08,19.39,1,Apparel,5313,Organic,US,2024-04-03,2024-04,4,0
9734,2025-01-11,2025-01,178.01,0,Electronics,5313,Organic,US,2024-04-03,2024-04,9,0
9735,2024-06-26,2024-06,150.56,0,Home,5314,Paid Search,US,2024-06-26,2024-06,0,1
9736,2025-02-08,2025-02,101.34,0,Beauty,5314,Paid Search,US,2024-06-26,2024-06,8,0
9737,2024-07-03,2024-07,204.99,0,Home,5315,Organic,US,2024-07-03,2024-07,0,1
9738,2025-06-15,2025-06,89.08,0,Electronics,5315,Organic,US,2024-07-03,2024-07,11,0
9739,2024-09-11,2024-09,47.11,0,Beauty,5316,Paid Social,US,2024-09-11,2024-09,0,1
9740,2024-08-29,2024-08,257.23,1,Home,5317,Discount,US,2024-08-29,2024-08,0,1
9741,2024-09-08,2024-09,46.1,0,Electronics,5317,Discount,US,2024-08-29,2024-08,1,0
9742,2024-02-17,2024-02,156.67,1,Apparel,5318,Discount,UK,2024-02-17,2024-02,0,1
9743,2024-12-09,2024-12,223.87,0,Home,5319,Paid Search,US,2024-12-09,2024-12,0,1
9744,2025-02-14,2025-02,120.53,0,Apparel,5319,Paid Search,US,2024-12-09,2024-12,2,0
9745,2024-04-11,2024-04,161.43,0,Outdoor,5320,Paid Search,US,2024-04-11,2024-04,0,1
9746,2024-05-21,2024-05,243.71,1,Outdoor,5321,Organic,US,2024-05-21,2024-05,0,1
9747,2025-01-13,2025-01,127.74,0,Outdoor,5322,Paid Social,US,2025-01-13,2025-01,0,1
9748,2024-11-06,2024-11,149.95,0,Apparel,5323,Organic,CA,2024-11-06,2024-11,0,1
9749,2025-01-16,2025-01,178.52,0,Outdoor,5323,Organic,CA,2024-11-06,2024-11,2,0
9750,2024-06-27,2024-06,35.14,1,Home,5324,Discount,US,2024-06-27,2024-06,0,1
9751,2025-02-14,2025-02,53.16,1,Electronics,5325,Discount,US,2025-02-14,2025-02,0,1
9752,2024-06-26,2024-06,131.57,1,Electronics,5326,Organic,CA,2024-06-26,2024-06,0,1
9753,2024-09-11,2024-09,274.44,0,Beauty,5327,Paid Social,AU,2024-09-11,2024-09,0,1
9754,2024-10-29,2024-10,265.23,0,Electronics,5327,Paid Social,AU,2024-09-11,2024-09,1,0
9755,2024-04-20,2024-04,187.21,0,Apparel,5328,Paid Social,US,2024-04-20,2024-04,0,1
9756,2024-04-26,2024-04,111.68,0,Outdoor,5328,Paid Social,US,2024-04-20,2024-04,0,0
9757,2024-03-23,2024-03,115.1,1,Electronics,5329,Referral,US,2024-03-23,2024-03,0,1
9758,2024-07-23,2024-07,110.59,0,Beauty,5329,Referral,US,2024-03-23,2024-03,4,0
9759,2024-08-09,2024-08,102.35,0,Home,5330,Paid Search,US,2024-08-09,2024-08,0,1
9760,2024-09-10,2024-09,235.63,1,Home,5331,Organic,US,2024-09-10,2024-09,0,1
9761,2024-12-28,2024-12,336.18,0,Home,5332,Paid Social,US,2024-12-28,2024-12,0,1
9762,2025-01-16,2025-01,211.86,0,Outdoor,5332,Paid Social,US,2024-12-28,2024-12,1,0
9763,2024-06-24,2024-06,30.41,0,Outdoor,5333,Organic,US,2024-06-24,2024-06,0,1
9764,2025-02-06,2025-02,43.08,0,Outdoor,5334,Paid Social,US,2025-02-06,2025-02,0,1
9765,2025-04-19,2025-04,217.95,0,Home,5334,Paid Social,US,2025-02-06,2025-02,2,0
9766,2024-09-30,2024-09,290.42,0,Home,5335,Organic,CA,2024-09-30,2024-09,0,1
9767,2024-02-01,2024-02,183.49,0,Electronics,5336,Paid Social,CA,2024-02-01,2024-02,0,1
9768,2024-11-28,2024-11,73.76,1,Beauty,5337,Discount,US,2024-11-28,2024-11,0,1
9769,2024-09-15,2024-09,72.48,1,Outdoor,5338,Organic,CA,2024-09-15,2024-09,0,1
9770,2024-10-31,2024-10,173.2,0,Home,5338,Organic,CA,2024-09-15,2024-09,1,0
9771,2024-06-24,2024-06,223.09,0,Electronics,5339,Paid Search,CA,2024-06-24,2024-06,0,1
9772,2024-07-29,2024-07,18.66,0,Outdoor,5340,Referral,UK,2024-07-29,2024-07,0,1
9773,2024-10-27,2024-10,76.9,0,Beauty,5340,Referral,UK,2024-07-29,2024-07,3,0
9774,2024-05-15,2024-05,232.63,0,Beauty,5341,Organic,US,2024-05-15,2024-05,0,1
9775,2024-07-08,2024-07,190.32,0,Electronics,5341,Organic,US,2024-05-15,2024-05,2,0
9776,2024-10-03,2024-10,280.59,1,Outdoor,5342,Paid Social,US,2024-10-03,2024-10,0,1
9777,2024-09-12,2024-09,172.92,0,Outdoor,5343,Paid Social,UK,2024-09-12,2024-09,0,1
9778,2024-07-20,2024-07,144.61,0,Outdoor,5344,Paid Search,US,2024-07-20,2024-07,0,1
9779,2024-05-08,2024-05,13.88,1,Outdoor,5345,Discount,US,2024-05-08,2024-05,0,1
9780,2024-06-28,2024-06,110.13,0,Beauty,5346,Paid Search,US,2024-06-28,2024-06,0,1
9781,2024-08-24,2024-08,93.76,0,Electronics,5346,Paid Search,US,2024-06-28,2024-06,2,0
9782,2024-10-05,2024-10,59.27,0,Home,5346,Paid Search,US,2024-06-28,2024-06,4,0
9783,2024-08-12,2024-08,36.03,0,Apparel,5347,Paid Social,US,2024-08-12,2024-08,0,1
9784,2024-09-13,2024-09,356.71,1,Apparel,5347,Paid Social,US,2024-08-12,2024-08,1,0
9785,2024-07-31,2024-07,38.77,0,Apparel,5348,Organic,US,2024-07-31,2024-07,0,1
9786,2024-09-09,2024-09,183.46,0,Beauty,5348,Organic,US,2024-07-31,2024-07,2,0
9787,2024-05-19,2024-05,71.98,0,Beauty,5349,Organic,US,2024-05-19,2024-05,0,1
9788,2024-09-18,2024-09,143.37,0,Electronics,5350,Organic,US,2024-09-18,2024-09,0,1
9789,2024-11-17,2024-11,230.72,0,Beauty,5350,Organic,US,2024-09-18,2024-09,2,0
9790,2024-04-11,2024-04,86.73,1,Electronics,5351,Discount,US,2024-04-11,2024-04,0,1
9791,2024-08-13,2024-08,115.13,1,Home,5352,Discount,UK,2024-08-13,2024-08,0,1
9792,2024-02-24,2024-02,180.7,0,Home,5353,Referral,AU,2024-02-24,2024-02,0,1
9793,2024-07-31,2024-07,119.57,0,Home,5354,Organic,US,2024-07-31,2024-07,0,1
9794,2024-11-14,2024-11,49.22,0,Beauty,5354,Organic,US,2024-07-31,2024-07,4,0
9795,2024-12-24,2024-12,186.28,0,Electronics,5354,Organic,US,2024-07-31,2024-07,5,0
9796,2024-12-18,2024-12,330.09,1,Home,5355,Paid Social,US,2024-12-18,2024-12,0,1
9797,2025-01-03,2025-01,106.48,0,Outdoor,5356,Referral,UK,2025-01-03,2025-01,0,1
9798,2025-04-18,2025-04,162.7,0,Home,5356,Referral,UK,2025-01-03,2025-01,3,0
9799,2025-05-21,2025-05,205.94,0,Apparel,5356,Referral,UK,2025-01-03,2025-01,4,0
9800,2024-11-08,2024-11,156.93,0,Outdoor,5357,Paid Social,CA,2024-11-08,2024-11,0,1
9801,2025-03-05,2025-03,69.93,1,Outdoor,5357,Paid Social,CA,2024-11-08,2024-11,4,0
9802,2025-03-12,2025-03,62.99,0,Outdoor,5357,Paid Social,CA,2024-11-08,2024-11,4,0
9803,2025-04-06,2025-04,71.5,0,Outdoor,5357,Paid Social,CA,2024-11-08,2024-11,5,0
9804,2024-12-01,2024-12,402.48,0,Outdoor,5358,Organic,US,2024-12-01,2024-12,0,1
9805,2024-01-30,2024-01,42.19,1,Home,5359,Discount,US,2024-01-30,2024-01,0,1
9806,2024-06-02,2024-06,95.54,0,Outdoor,5360,Organic,UK,2024-06-02,2024-06,0,1
9807,2024-06-14,2024-06,135.66,0,Outdoor,5360,Organic,UK,2024-06-02,2024-06,0,0
9808,2024-09-23,2024-09,80.32,0,Electronics,5360,Organic,UK,2024-06-02,2024-06,3,0
9809,2024-10-21,2024-10,92.31,0,Outdoor,5361,Organic,CA,2024-10-21,2024-10,0,1
9810,2024-11-09,2024-11,367.32,0,Home,5361,Organic,CA,2024-10-21,2024-10,1,0
9811,2024-12-26,2024-12,188.75,1,Electronics,5362,Discount,UK,2024-12-26,2024-12,0,1
9812,2024-09-19,2024-09,126.84,0,Home,5363,Paid Search,CA,2024-09-19,2024-09,0,1
9813,2025-01-19,2025-01,112.56,1,Electronics,5364,Paid Search,US,2025-01-19,2025-01,0,1
9814,2024-05-02,2024-05,75.87,0,Electronics,5365,Paid Social,US,2024-05-02,2024-05,0,1
9815,2024-05-05,2024-05,87.36,0,Home,5365,Paid Social,US,2024-05-02,2024-05,0,0
9816,2024-03-10,2024-03,90.54,1,Apparel,5366,Discount,US,2024-03-10,2024-03,0,1
9817,2024-02-08,2024-02,200.39,0,Home,5367,Organic,US,2024-02-08,2024-02,0,1
9818,2024-08-28,2024-08,221.93,0,Beauty,5367,Organic,US,2024-02-08,2024-02,6,0
9819,2024-11-12,2024-11,395.08,1,Beauty,5367,Organic,US,2024-02-08,2024-02,9,0
9820,2024-09-19,2024-09,69.1,0,Electronics,5368,Referral,US,2024-09-19,2024-09,0,1
9821,2024-11-03,2024-11,272.69,0,Home,5368,Referral,US,2024-09-19,2024-09,2,0
9822,2024-11-06,2024-11,76.1,0,Electronics,5368,Referral,US,2024-09-19,2024-09,2,0
9823,2024-12-12,2024-12,237.38,0,Beauty,5368,Referral,US,2024-09-19,2024-09,3,0
9824,2024-10-26,2024-10,110.94,0,Apparel,5369,Paid Search,CA,2024-10-26,2024-10,0,1
9825,2025-01-03,2025-01,127.23,0,Beauty,5369,Paid Search,CA,2024-10-26,2024-10,3,0
9826,2025-04-03,2025-04,277.1,0,Beauty,5369,Paid Search,CA,2024-10-26,2024-10,6,0
9827,2024-05-08,2024-05,161.01,0,Apparel,5370,Organic,US,2024-05-08,2024-05,0,1
9828,2024-12-18,2024-12,525.53,0,Electronics,5371,Paid Search,US,2024-12-18,2024-12,0,1
9829,2024-11-28,2024-11,163.96,0,Beauty,5372,Paid Social,US,2024-11-28,2024-11,0,1
9830,2024-12-17,2024-12,68.69,1,Beauty,5372,Paid Social,US,2024-11-28,2024-11,1,0
9831,2024-06-11,2024-06,113.23,0,Outdoor,5373,Organic,CA,2024-06-11,2024-06,0,1
9832,2024-07-03,2024-07,103.47,0,Home,5373,Organic,CA,2024-06-11,2024-06,1,0
9833,2024-04-17,2024-04,322.01,0,Apparel,5374,Paid Search,US,2024-04-17,2024-04,0,1
9834,2024-05-27,2024-05,324.84,1,Beauty,5374,Paid Search,US,2024-04-17,2024-04,1,0
9835,2024-11-30,2024-11,137.79,0,Apparel,5375,Paid Social,AU,2024-11-30,2024-11,0,1
9836,2024-10-29,2024-10,104.14,0,Outdoor,5376,Paid Social,US,2024-10-29,2024-10,0,1
9837,2024-03-17,2024-03,165.3,0,Home,5377,Referral,CA,2024-03-17,2024-03,0,1
9838,2024-06-26,2024-06,147.06,0,Apparel,5377,Referral,CA,2024-03-17,2024-03,3,0
9839,2024-04-24,2024-04,34.74,1,Apparel,5378,Discount,US,2024-04-24,2024-04,0,1
9840,2024-08-06,2024-08,122.04,0,Electronics,5379,Paid Search,US,2024-08-06,2024-08,0,1
9841,2024-09-16,2024-09,13.95,0,Outdoor,5379,Paid Search,US,2024-08-06,2024-08,1,0
9842,2024-08-18,2024-08,214.94,0,Home,5380,Paid Search,US,2024-08-18,2024-08,0,1
9843,2024-10-24,2024-10,70.03,0,Home,5380,Paid Search,US,2024-08-18,2024-08,2,0
9844,2024-03-15,2024-03,132.16,0,Electronics,5381,Paid Search,UK,2024-03-15,2024-03,0,1
9845,2024-06-04,2024-06,60.89,0,Electronics,5381,Paid Search,UK,2024-03-15,2024-03,3,0
9846,2024-06-23,2024-06,48.84,0,Apparel,5381,Paid Search,UK,2024-03-15,2024-03,3,0
9847,2024-10-13,2024-10,81.57,0,Apparel,5381,Paid Search,UK,2024-03-15,2024-03,7,0
9848,2025-03-02,2025-03,105.12,0,Outdoor,5382,Paid Social,US,2025-03-02,2025-03,0,1
9849,2025-03-29,2025-03,203.81,0,Outdoor,5382,Paid Social,US,2025-03-02,2025-03,0,0
9850,2024-06-23,2024-06,114.04,0,Home,5383,Organic,US,2024-06-23,2024-06,0,1
9851,2024-06-30,2024-06,111.24,0,Home,5383,Organic,US,2024-06-23,2024-06,0,0
9852,2024-06-20,2024-06,147.74,0,Electronics,5384,Paid Search,US,2024-06-20,2024-06,0,1
9853,2024-01-28,2024-01,97.39,0,Home,5385,Organic,UK,2024-01-28,2024-01,0,1
9854,2025-01-29,2025-01,150.03,0,Apparel,5386,Paid Search,CA,2025-01-29,2025-01,0,1
9855,2025-04-12,2025-04,125.31,0,Apparel,5386,Paid Search,CA,2025-01-29,2025-01,3,0
9856,2024-04-15,2024-04,65.63,1,Apparel,5387,Discount,US,2024-04-15,2024-04,0,1
9857,2025-03-20,2025-03,149.2,0,Beauty,5388,Paid Social,US,2025-03-20,2025-03,0,1
9858,2025-08-16,2025-08,67.55,0,Home,5388,Paid Social,US,2025-03-20,2025-03,5,0
9859,2025-10-03,2025-10,47.11,0,Outdoor,5388,Paid Social,US,2025-03-20,2025-03,7,0
9860,2024-08-11,2024-08,71.0,0,Electronics,5389,Paid Search,US,2024-08-11,2024-08,0,1
9861,2024-08-25,2024-08,342.23,0,Outdoor,5389,Paid Search,US,2024-08-11,2024-08,0,0
9862,2025-01-28,2025-01,39.26,0,Electronics,5390,Paid Social,UK,2025-01-28,2025-01,0,1
9863,2025-02-06,2025-02,169.75,0,Apparel,5390,Paid Social,UK,2025-01-28,2025-01,1,0
9864,2025-04-18,2025-04,218.1,0,Outdoor,5390,Paid Social,UK,2025-01-28,2025-01,3,0
9865,2024-03-21,2024-03,140.81,0,Beauty,5391,Paid Social,CA,2024-03-21,2024-03,0,1
9866,2024-03-26,2024-03,15.21,0,Apparel,5391,Paid Social,CA,2024-03-21,2024-03,0,0
9867,2024-03-15,2024-03,85.85,0,Home,5392,Paid Search,US,2024-03-15,2024-03,0,1
9868,2024-12-26,2024-12,383.39,0,Beauty,5393,Paid Search,US,2024-12-26,2024-12,0,1
9869,2025-01-21,2025-01,154.25,0,Electronics,5393,Paid Search,US,2024-12-26,2024-12,1,0
9870,2025-01-03,2025-01,221.47,0,Apparel,5394,Paid Social,US,2025-01-03,2025-01,0,1
9871,2025-06-11,2025-06,44.08,1,Beauty,5394,Paid Social,US,2025-01-03,2025-01,5,0
9872,2024-09-01,2024-09,314.59,0,Apparel,5395,Organic,CA,2024-09-01,2024-09,0,1
9873,2024-10-07,2024-10,50.16,0,Outdoor,5395,Organic,CA,2024-09-01,2024-09,1,0
9874,2024-01-15,2024-01,94.05,0,Electronics,5396,Paid Social,US,2024-01-15,2024-01,0,1
9875,2025-02-28,2025-02,61.74,0,Electronics,5397,Paid Social,US,2025-02-28,2025-02,0,1
9876,2024-06-25,2024-06,207.34,0,Electronics,5398,Referral,US,2024-06-25,2024-06,0,1
9877,2025-02-25,2025-02,36.84,1,Outdoor,5399,Discount,CA,2025-02-25,2025-02,0,1
9878,2025-03-13,2025-03,28.63,0,Apparel,5399,Discount,CA,2025-02-25,2025-02,1,0
9879,2025-01-26,2025-01,80.04,1,Electronics,5400,Referral,US,2025-01-26,2025-01,0,1
9880,2025-04-04,2025-04,73.21,0,Outdoor,5400,Referral,US,2025-01-26,2025-01,3,0
9881,2025-08-10,2025-08,51.46,0,Outdoor,5400,Referral,US,2025-01-26,2025-01,7,0
9882,2025-09-15,2025-09,61.8,0,Electronics,5400,Referral,US,2025-01-26,2025-01,8,0
9883,2025-01-18,2025-01,33.98,0,Apparel,5401,Paid Search,US,2025-01-18,2025-01,0,1
9884,2025-08-17,2025-08,31.75,0,Home,5401,Paid Search,US,2025-01-18,2025-01,7,0
9885,2024-11-05,2024-11,505.06,0,Home,5402,Organic,US,2024-11-05,2024-11,0,1
9886,2024-10-29,2024-10,180.04,0,Home,5403,Paid Social,US,2024-10-29,2024-10,0,1
9887,2024-08-27,2024-08,27.0,1,Electronics,5404,Discount,US,2024-08-27,2024-08,0,1
9888,2024-01-12,2024-01,118.86,1,Apparel,5405,Discount,AU,2024-01-12,2024-01,0,1
9889,2024-06-23,2024-06,259.84,1,Outdoor,5406,Discount,US,2024-06-23,2024-06,0,1
9890,2024-11-24,2024-11,98.75,0,Outdoor,5407,Organic,US,2024-11-24,2024-11,0,1
9891,2024-12-12,2024-12,88.13,0,Home,5407,Organic,US,2024-11-24,2024-11,1,0
9892,2025-01-27,2025-01,149.28,0,Beauty,5407,Organic,US,2024-11-24,2024-11,2,0
9893,2025-03-23,2025-03,194.57,0,Electronics,5407,Organic,US,2024-11-24,2024-11,4,0
9894,2025-04-24,2025-04,130.65,0,Apparel,5407,Organic,US,2024-11-24,2024-11,5,0
9895,2025-05-17,2025-05,318.37,0,Apparel,5407,Organic,US,2024-11-24,2024-11,6,0
9896,2025-07-16,2025-07,120.18,0,Electronics,5407,Organic,US,2024-11-24,2024-11,8,0
